town,flat_type,street_name,flat_model,resale_price
SERANGOON,4 ROOM,SERANGOON NTH AVE 1,New Generation,91000.0
SERANGOON,4 ROOM,SERANGOON AVE 4,New Generation,80000.0
SERANGOON,4 ROOM,SERANGOON AVE 4,New Generation,91300.0
SERANGOON,4 ROOM,SERANGOON AVE 2,New Generation,105000.0
SERANGOON,4 ROOM,SERANGOON AVE 2,New Generation,118000.0
SERANGOON,4 ROOM,SERANGOON AVE 2,New Generation,90000.0
SERANGOON,4 ROOM,SERANGOON AVE 2,New Generation,118000.0
SERANGOON,4 ROOM,SERANGOON AVE 3,Simplified,85600.0
SERANGOON,5 ROOM,SERANGOON AVE 4,Improved,140000.0
SERANGOON,EXECUTIVE,SERANGOON AVE 2,Apartment,204000.0
SERANGOON,EXECUTIVE,SERANGOON NTH AVE 1,Maisonette,226000.0
SERANGOON,EXECUTIVE,SERANGOON AVE 2,Maisonette,208800.0
SERANGOON,EXECUTIVE,SERANGOON AVE 2,Maisonette,250000.0
TAMPINES,3 ROOM,TAMPINES ST 41,Improved,40000.0
TAMPINES,3 ROOM,TAMPINES ST 21,Model A,57000.0
TAMPINES,3 ROOM,TAMPINES ST 21,Model A,47000.0
TAMPINES,3 ROOM,TAMPINES ST 11,Model A,57000.0
TAMPINES,3 ROOM,TAMPINES ST 91,Model A,61500.0
TAMPINES,3 ROOM,TAMPINES AVE 4,Model A,56000.0
TAMPINES,3 ROOM,TAMPINES ST 11,Model A,55000.0
TAMPINES,3 ROOM,TAMPINES ST 21,Model A,45000.0
TAMPINES,3 ROOM,TAMPINES ST 22,Model A,41000.0
TAMPINES,3 ROOM,TAMPINES ST 23,Model A,50000.0
TAMPINES,3 ROOM,TAMPINES ST 23,New Generation,47000.0
TAMPINES,3 ROOM,TAMPINES ST 41,Simplified,41500.0
TAMPINES,3 ROOM,TAMPINES ST 83,Simplified,41300.0
TAMPINES,4 ROOM,TAMPINES ST 91,Model A,99000.0
TAMPINES,4 ROOM,TAMPINES AVE 4,Model A,93000.0
TAMPINES,4 ROOM,TAMPINES ST 21,Model A,99000.0
TAMPINES,4 ROOM,TAMPINES ST 22,Model A,92000.0
TAMPINES,4 ROOM,TAMPINES ST 22,Model A,88300.0
TAMPINES,4 ROOM,TAMPINES ST 12,Model A,86000.0
TAMPINES,4 ROOM,TAMPINES ST 12,Model A,88500.0
TAMPINES,4 ROOM,TAMPINES ST 22,Model A,96000.0
TAMPINES,4 ROOM,TAMPINES ST 21,Model A,102600.0
TAMPINES,4 ROOM,TAMPINES ST 21,Model A,103500.0
TAMPINES,4 ROOM,TAMPINES ST 21,Model A,107500.0
TAMPINES,4 ROOM,TAMPINES ST 91,Model A,94000.0
TAMPINES,4 ROOM,TAMPINES ST 21,Model A,88340.0
TAMPINES,4 ROOM,TAMPINES ST 23,Model A,94000.0
TAMPINES,4 ROOM,TAMPINES ST 24,Model A,90000.0
TAMPINES,4 ROOM,TAMPINES ST 91,Model A,88000.0
TAMPINES,4 ROOM,TAMPINES ST 83,Model A,88000.0
TAMPINES,4 ROOM,TAMPINES ST 42,Model A,96000.0
TAMPINES,4 ROOM,TAMPINES AVE 4,New Generation,85000.0
TAMPINES,4 ROOM,TAMPINES ST 22,New Generation,71400.0
TAMPINES,4 ROOM,TAMPINES ST 22,New Generation,70000.0
TAMPINES,4 ROOM,TAMPINES ST 22,New Generation,83500.0
TAMPINES,4 ROOM,TAMPINES ST 82,Simplified,62000.0
TAMPINES,4 ROOM,TAMPINES ST 42,Simplified,64400.0
TAMPINES,4 ROOM,TAMPINES ST 41,Simplified,82000.0
TAMPINES,5 ROOM,TAMPINES ST 12,Improved,152000.0
TAMPINES,5 ROOM,TAMPINES AVE 4,Improved,141000.0
TAMPINES,5 ROOM,TAMPINES ST 22,Improved,143500.0
TAMPINES,5 ROOM,TAMPINES ST 23,Improved,135000.0
TAMPINES,5 ROOM,SIMEI ST 1,Improved,100000.0
TAMPINES,5 ROOM,TAMPINES ST 11,Model A,155000.0
TAMPINES,5 ROOM,TAMPINES ST 12,Model A,151000.0
TAMPINES,5 ROOM,TAMPINES ST 22,Model A,145000.0
TAMPINES,EXECUTIVE,TAMPINES ST 12,Apartment,160000.0
TAMPINES,EXECUTIVE,TAMPINES ST 12,Apartment,194000.0
TAMPINES,EXECUTIVE,TAMPINES ST 21,Maisonette,162000.0
TAMPINES,EXECUTIVE,TAMPINES AVE 5,Maisonette,170000.0
TAMPINES,EXECUTIVE,TAMPINES ST 83,Maisonette,160000.0
TOA PAYOH,2 ROOM,LOR 2 TOA PAYOH,Standard,15000.0
TOA PAYOH,3 ROOM,LOR 8 TOA PAYOH,Improved,40000.0
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,Improved,40000.0
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,Improved,40000.0
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,Improved,40000.0
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,Improved,37000.0
TOA PAYOH,3 ROOM,LOR 3 TOA PAYOH,Improved,39800.0
TOA PAYOH,3 ROOM,LOR 7 TOA PAYOH,Improved,40000.0
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,Improved,40200.0
TOA PAYOH,3 ROOM,LOR 5 TOA PAYOH,Improved,40000.0
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,Improved,39000.0
TOA PAYOH,3 ROOM,LOR 7 TOA PAYOH,Improved,31000.0
TOA PAYOH,3 ROOM,LOR 2 TOA PAYOH,Improved,40000.0
TOA PAYOH,3 ROOM,LOR 7 TOA PAYOH,Improved,38000.0
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,Improved,40000.0
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,Improved,40000.0
TOA PAYOH,3 ROOM,LOR 4 TOA PAYOH,Improved,35000.0
TOA PAYOH,3 ROOM,TOA PAYOH CTRL,Improved,42000.0
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,Improved,34000.0
TOA PAYOH,3 ROOM,LOR 1 TOA PAYOH,Improved,39000.0
TOA PAYOH,3 ROOM,KIM KEAT AVE,Improved,37000.0
TOA PAYOH,3 ROOM,KIM KEAT AVE,Improved,30000.0
TOA PAYOH,3 ROOM,TOA PAYOH NTH,Improved,32000.0
TOA PAYOH,3 ROOM,TOA PAYOH NTH,Improved,57000.0
TOA PAYOH,3 ROOM,TOA PAYOH NTH,Improved,40000.0
TOA PAYOH,3 ROOM,LOR 2 TOA PAYOH,Improved,36500.0
TOA PAYOH,3 ROOM,POTONG PASIR AVE 3,Model A,65500.0
TOA PAYOH,3 ROOM,POTONG PASIR AVE 1,Model A,73000.0
TOA PAYOH,3 ROOM,POTONG PASIR AVE 1,New Generation,47500.0
TOA PAYOH,3 ROOM,POTONG PASIR AVE 1,New Generation,59640.0
TOA PAYOH,3 ROOM,LOR 6 TOA PAYOH,Standard,27600.0
TOA PAYOH,3 ROOM,LOR 6 TOA PAYOH,Standard,19600.0
TOA PAYOH,3 ROOM,UPP ALJUNIED LANE,Standard,21000.0
TOA PAYOH,3 ROOM,LOR 5 TOA PAYOH,Standard,21000.0
TOA PAYOH,3 ROOM,LOR 5 TOA PAYOH,Standard,30000.0
TOA PAYOH,3 ROOM,LOR 5 TOA PAYOH,Standard,23000.0
TOA PAYOH,4 ROOM,LOR 8 TOA PAYOH,Improved,73000.0
TOA PAYOH,4 ROOM,LOR 8 TOA PAYOH,Improved,70000.0
TOA PAYOH,4 ROOM,TOA PAYOH NTH,Improved,77000.0
TOA PAYOH,4 ROOM,JOO SENG RD,Model A,120000.0
TOA PAYOH,4 ROOM,POTONG PASIR AVE 1,Model A,112900.0
TOA PAYOH,4 ROOM,POTONG PASIR AVE 1,New Generation,65100.0
TOA PAYOH,4 ROOM,POTONG PASIR AVE 1,New Generation,75000.0
TOA PAYOH,5 ROOM,JOO SENG RD,Improved,140000.0
TOA PAYOH,5 ROOM,POTONG PASIR AVE 2,Model A-Maisonette,189000.0
TOA PAYOH,5 ROOM,LOR 8 TOA PAYOH,Standard,125000.0
TOA PAYOH,5 ROOM,LOR 8 TOA PAYOH,Standard,135000.0
TOA PAYOH,5 ROOM,LOR 8 TOA PAYOH,Standard,110000.0
TOA PAYOH,5 ROOM,LOR 8 TOA PAYOH,Standard,110000.0
TOA PAYOH,5 ROOM,LOR 8 TOA PAYOH,Standard,105000.0
TOA PAYOH,EXECUTIVE,POTONG PASIR AVE 1,Maisonette,228000.0
WOODLANDS,3 ROOM,MARSILING LANE,Improved,20400.0
WOODLANDS,3 ROOM,MARSILING DR,Improved,20400.0
WOODLANDS,3 ROOM,MARSILING DR,Improved,23000.0
WOODLANDS,3 ROOM,MARSILING DR,Improved,20400.0
WOODLANDS,3 ROOM,MARSILING RISE,Improved,26300.0
WOODLANDS,3 ROOM,MARSILING CRES,Model A,44000.0
WOODLANDS,3 ROOM,WOODLANDS ST 13,Model A,53000.0
WOODLANDS,3 ROOM,MARSILING DR,New Generation,27300.0
WOODLANDS,3 ROOM,MARSILING DR,New Generation,30000.0
WOODLANDS,3 ROOM,MARSILING DR,New Generation,28000.0
WOODLANDS,3 ROOM,MARSILING DR,New Generation,33000.0
WOODLANDS,3 ROOM,WOODLANDS CTR RD,New Generation,32000.0
WOODLANDS,3 ROOM,WOODLANDS CTR RD,New Generation,38000.0
WOODLANDS,3 ROOM,MARSILING DR,New Generation,41000.0
WOODLANDS,3 ROOM,MARSILING DR,New Generation,38400.0
WOODLANDS,3 ROOM,WOODLANDS ST 13,New Generation,40000.0
WOODLANDS,4 ROOM,MARSILING DR,Improved,45000.0
WOODLANDS,4 ROOM,WOODLANDS ST 13,Model A,79000.0
WOODLANDS,4 ROOM,MARSILING DR,New Generation,54000.0
WOODLANDS,4 ROOM,MARSILING DR,New Generation,58000.0
WOODLANDS,4 ROOM,WOODLANDS ST 13,New Generation,64500.0
WOODLANDS,5 ROOM,WOODLANDS ST 13,Improved,122000.0
WOODLANDS,5 ROOM,MARSILING DR,Standard,75000.0
WOODLANDS,5 ROOM,MARSILING DR,Standard,130000.0
YISHUN,3 ROOM,YISHUN RING RD,Model A,49000.0
YISHUN,3 ROOM,YISHUN RING RD,Model A,52000.0
YISHUN,3 ROOM,YISHUN RING RD,Model A,52000.0
YISHUN,3 ROOM,YISHUN AVE 5,New Generation,44000.0
YISHUN,3 ROOM,YISHUN AVE 5,New Generation,31500.0
YISHUN,3 ROOM,YISHUN AVE 5,New Generation,42600.0
YISHUN,3 ROOM,YISHUN ST 72,New Generation,42500.0
YISHUN,3 ROOM,YISHUN AVE 5,New Generation,35000.0
YISHUN,3 ROOM,YISHUN ST 72,New Generation,43000.0
YISHUN,3 ROOM,YISHUN ST 21,New Generation,42000.0
YISHUN,3 ROOM,YISHUN ST 21,New Generation,42700.0
YISHUN,3 ROOM,YISHUN ST 11,New Generation,42300.0
YISHUN,3 ROOM,YISHUN ST 21,New Generation,42500.0
YISHUN,4 ROOM,YISHUN RING RD,Model A,70000.0
YISHUN,4 ROOM,YISHUN RING RD,Model A,85800.0
YISHUN,4 ROOM,YISHUN ST 72,Model A,62000.0
YISHUN,4 ROOM,YISHUN RING RD,New Generation,64000.0
YISHUN,4 ROOM,YISHUN ST 11,New Generation,63560.0
YISHUN,4 ROOM,YISHUN ST 21,New Generation,55000.0
YISHUN,4 ROOM,YISHUN ST 21,New Generation,61880.0
YISHUN,4 ROOM,YISHUN ST 21,New Generation,77000.0
YISHUN,4 ROOM,YISHUN ST 21,New Generation,76000.0
YISHUN,4 ROOM,YISHUN ST 21,New Generation,65000.0
YISHUN,4 ROOM,YISHUN ST 21,New Generation,65000.0
YISHUN,4 ROOM,YISHUN AVE 9,Simplified,58500.0
YISHUN,4 ROOM,YISHUN AVE 9,Simplified,52000.0
YISHUN,4 ROOM,YISHUN ST 72,Simplified,52000.0
YISHUN,4 ROOM,YISHUN ST 72,Simplified,55000.0
YISHUN,4 ROOM,YISHUN RING RD,Simplified,49000.0
YISHUN,5 ROOM,YISHUN ST 21,Improved,132000.0
YISHUN,5 ROOM,YISHUN ST 21,Improved,100000.0
YISHUN,5 ROOM,YISHUN ST 21,Improved,99000.0
ANG MO KIO,1 ROOM,ANG MO KIO AVE 1,Improved,7000.0
ANG MO KIO,2 ROOM,ANG MO KIO AVE 4,Improved,22500.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,42000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 1,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 1,New Generation,45000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 4,New Generation,47200.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,40000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,45000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 4,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,47200.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,56000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,40000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,55000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 6,New Generation,52000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,44500.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 10,New Generation,45000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 10,New Generation,48000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 10,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,40000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,57000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 10,New Generation,34000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 10,New Generation,52500.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 10,New Generation,52500.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,44000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,46000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,57000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 3,New Generation,50000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 10,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 10,New Generation,40000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 10,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 10,New Generation,47200.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 5,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 5,New Generation,42000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 5,New Generation,33600.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 5,New Generation,40000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 5,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 8,New Generation,43000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 8,New Generation,50000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 5,New Generation,57000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 5,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 4,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 5,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 5,New Generation,37000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 5,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 10,New Generation,39000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 6,New Generation,65000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 6,New Generation,39500.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 6,New Generation,47000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 1,New Generation,45000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 1,New Generation,47200.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 5,New Generation,44500.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 4,New Generation,57000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 4,New Generation,49000.0
ANG MO KIO,3 ROOM,ANG MO KIO AVE 4,New Generation,47200.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 1,New Generation,72000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 3,New Generation,96000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 4,New Generation,83000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 3,New Generation,80000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 3,New Generation,97000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 3,New Generation,70000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 3,New Generation,58000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 10,New Generation,70500.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 10,New Generation,70000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 10,New Generation,87000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 10,New Generation,70500.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 10,New Generation,80000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 3,New Generation,70000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 3,New Generation,93000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 10,New Generation,55000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 3,New Generation,94000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 10,New Generation,65000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 5,New Generation,71000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 10,New Generation,80000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 4,New Generation,72000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 6,New Generation,85500.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 5,New Generation,70000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 4,New Generation,82000.0
ANG MO KIO,4 ROOM,ANG MO KIO AVE 4,New Generation,85000.0
ANG MO KIO,5 ROOM,ANG MO KIO AVE 10,Improved,130000.0
ANG MO KIO,5 ROOM,ANG MO KIO AVE 5,Improved,109000.0
ANG MO KIO,5 ROOM,ANG MO KIO AVE 10,Improved,175000.0
BEDOK,2 ROOM,BEDOK RESERVOIR RD,Improved,31000.0
BEDOK,2 ROOM,BEDOK RESERVOIR RD,Improved,31200.0
BEDOK,3 ROOM,BEDOK NTH RD,Improved,33000.0
BEDOK,3 ROOM,BEDOK NTH RD,Improved,31000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,Improved,35000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,Improved,31500.0
BEDOK,3 ROOM,BEDOK NTH ST 3,Improved,38000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,Improved,25100.0
BEDOK,3 ROOM,BEDOK RESERVOIR RD,Improved,32000.0
BEDOK,3 ROOM,BEDOK STH AVE 1,Improved,27000.0
BEDOK,3 ROOM,BEDOK STH AVE 1,Improved,25500.0
BEDOK,3 ROOM,CHAI CHEE RD,Improved,35000.0
BEDOK,3 ROOM,CHAI CHEE AVE,Improved,40000.0
BEDOK,3 ROOM,CHAI CHEE AVE,Improved,33000.0
BEDOK,3 ROOM,CHAI CHEE AVE,Improved,35000.0
BEDOK,3 ROOM,CHAI CHEE AVE,Improved,39600.0
BEDOK,3 ROOM,CHAI CHEE AVE,Improved,30000.0
BEDOK,3 ROOM,CHAI CHEE AVE,Improved,30000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,Improved,39000.0
BEDOK,3 ROOM,CHAI CHEE DR,Model A,60000.0
BEDOK,3 ROOM,BEDOK NTH RD,New Generation,46000.0
BEDOK,3 ROOM,BEDOK NTH RD,New Generation,47200.0
BEDOK,3 ROOM,BEDOK NTH RD,New Generation,47000.0
BEDOK,3 ROOM,BEDOK NTH RD,New Generation,42500.0
BEDOK,3 ROOM,BEDOK NTH ST 2,New Generation,45000.0
BEDOK,3 ROOM,BEDOK NTH ST 2,New Generation,47000.0
BEDOK,3 ROOM,BEDOK NTH ST 2,New Generation,41000.0
BEDOK,3 ROOM,BEDOK NTH ST 2,New Generation,42000.0
BEDOK,3 ROOM,BEDOK NTH ST 2,New Generation,42000.0
BEDOK,3 ROOM,BEDOK NTH ST 2,New Generation,45000.0
BEDOK,3 ROOM,BEDOK NTH AVE 1,New Generation,37000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,35000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,37000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,47200.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,57000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,47200.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,47000.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,44500.0
BEDOK,3 ROOM,BEDOK NTH ST 3,New Generation,40000.0
BEDOK,3 ROOM,CHAI CHEE ST,New Generation,47000.0
BEDOK,3 ROOM,BEDOK NTH AVE 2,New Generation,54000.0
BEDOK,3 ROOM,BEDOK NTH AVE 2,New Generation,34000.0
BEDOK,3 ROOM,BEDOK NTH AVE 1,New Generation,47000.0
BEDOK,3 ROOM,BEDOK RESERVOIR RD,New Generation,34000.0
BEDOK,3 ROOM,CHAI CHEE ST,New Generation,55000.0
BEDOK,3 ROOM,CHAI CHEE ST,New Generation,44000.0
BEDOK,3 ROOM,BEDOK RESERVOIR RD,New Generation,52360.0
BEDOK,3 ROOM,BEDOK RESERVOIR RD,New Generation,60000.0
BEDOK,4 ROOM,BEDOK STH AVE 2,Improved,75000.0
BEDOK,4 ROOM,BEDOK STH AVE 2,Improved,80000.0
BEDOK,4 ROOM,BEDOK STH AVE 2,Improved,67000.0
BEDOK,4 ROOM,BEDOK STH AVE 3,Model A,95000.0
BEDOK,4 ROOM,BEDOK NTH AVE 4,New Generation,77000.0
BEDOK,4 ROOM,BEDOK NTH RD,New Generation,70500.0
BEDOK,4 ROOM,BEDOK NTH ST 2,New Generation,68000.0
BEDOK,4 ROOM,BEDOK NTH ST 2,New Generation,72000.0
BEDOK,4 ROOM,BEDOK NTH RD,New Generation,72000.0
BEDOK,4 ROOM,BEDOK NTH RD,New Generation,72000.0
BEDOK,4 ROOM,BEDOK NTH AVE 1,New Generation,70000.0
BEDOK,4 ROOM,BEDOK NTH AVE 2,New Generation,88000.0
BEDOK,4 ROOM,BEDOK NTH ST 3,New Generation,70500.0
BEDOK,4 ROOM,BEDOK NTH ST 3,New Generation,85000.0
BEDOK,4 ROOM,CHAI CHEE ST,New Generation,90000.0
BEDOK,4 ROOM,BEDOK NTH RD,New Generation,72000.0
BEDOK,4 ROOM,BEDOK RESERVOIR RD,New Generation,90500.0
BEDOK,4 ROOM,BEDOK RESERVOIR RD,New Generation,80000.0
BEDOK,4 ROOM,BEDOK RESERVOIR RD,New Generation,70000.0
BEDOK,5 ROOM,BEDOK NTH AVE 3,Improved,135000.0
BEDOK,5 ROOM,BEDOK NTH AVE 2,Improved,130000.0
BEDOK,5 ROOM,BEDOK NTH AVE 1,Improved,125000.0
BEDOK,5 ROOM,BEDOK NTH AVE 1,Improved,115000.0
BEDOK,5 ROOM,BEDOK RESERVOIR RD,Improved,110000.0
BEDOK,5 ROOM,CHAI CHEE ST,Improved,140000.0
BEDOK,5 ROOM,BEDOK RESERVOIR RD,Improved,135000.0
BEDOK,5 ROOM,BEDOK RESERVOIR RD,Improved,122000.0
BEDOK,5 ROOM,BEDOK RESERVOIR RD,Improved,126000.0
BEDOK,5 ROOM,BEDOK RESERVOIR RD,Improved,137000.0
BEDOK,5 ROOM,CHAI CHEE RD,Model A,143000.0
BEDOK,5 ROOM,BEDOK RESERVOIR RD,Model A-Maisonette,143000.0
BEDOK,5 ROOM,BEDOK STH RD,Standard,135000.0
BEDOK,5 ROOM,BEDOK STH RD,Standard,110000.0
BEDOK,5 ROOM,BEDOK STH AVE 3,Standard,147500.0
BEDOK,5 ROOM,BEDOK STH AVE 2,Standard,105000.0
BEDOK,5 ROOM,BEDOK NTH ST 2,Standard,124000.0
BEDOK,5 ROOM,CHAI CHEE AVE,Standard,140000.0
BEDOK,EXECUTIVE,BEDOK RESERVOIR RD,Maisonette,200000.0
BEDOK,EXECUTIVE,BEDOK RESERVOIR RD,Maisonette,178900.0
BISHAN,3 ROOM,SHUNFU RD,New Generation,45000.0
BISHAN,3 ROOM,SHUNFU RD,New Generation,48000.0
BISHAN,4 ROOM,SHUNFU RD,New Generation,90000.0
BISHAN,4 ROOM,SHUNFU RD,New Generation,120000.0
BISHAN,5 ROOM,SHUNFU RD,Improved,185000.0
BUKIT BATOK,3 ROOM,BT BATOK WEST AVE 8,Model A,50000.0
BUKIT BATOK,3 ROOM,BT BATOK WEST AVE 8,Model A,47000.0
BUKIT BATOK,3 ROOM,BT BATOK ST 11,Model A,57000.0
BUKIT BATOK,3 ROOM,BT BATOK WEST AVE 6,Model A,46000.0
BUKIT BATOK,3 ROOM,BT BATOK WEST AVE 6,Model A,60000.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 5,Model A,57500.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 5,Model A,57300.0
BUKIT BATOK,3 ROOM,BT BATOK ST 34,Model A,52000.0
BUKIT BATOK,3 ROOM,BT BATOK ST 34,Model A,60000.0
BUKIT BATOK,3 ROOM,HILLVIEW AVE,New Generation,40500.0
BUKIT BATOK,3 ROOM,HILLVIEW AVE,New Generation,42000.0
BUKIT BATOK,3 ROOM,BT BATOK WEST AVE 6,New Generation,57000.0
BUKIT BATOK,3 ROOM,BT BATOK WEST AVE 8,New Generation,46900.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 3,New Generation,45500.0
BUKIT BATOK,3 ROOM,BT BATOK CTRL,New Generation,46700.0
BUKIT BATOK,3 ROOM,BT BATOK ST 21,New Generation,44000.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 5,New Generation,47500.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 4,New Generation,46500.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 4,New Generation,41500.0
BUKIT BATOK,3 ROOM,BT BATOK EAST AVE 5,New Generation,40000.0
BUKIT BATOK,3 ROOM,BT BATOK ST 31,New Generation,40000.0
BUKIT BATOK,3 ROOM,BT BATOK ST 31,Simplified,41000.0
BUKIT BATOK,4 ROOM,BT BATOK WEST AVE 6,Model A,88000.0
BUKIT BATOK,4 ROOM,BT BATOK WEST AVE 6,Model A,83000.0
BUKIT BATOK,4 ROOM,BT BATOK WEST AVE 8,Model A,105000.0
BUKIT BATOK,4 ROOM,BT BATOK ST 21,Model A,86900.0
